MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2003,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,18.7,14.1,16.6,17,382
2003,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,24.9,18.8,22.1,13,354
2003,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK - STANDARD,6,8,A4,X,24.6,20.6,22.8,12,524
2003,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,11.4,8.2,10,28,230
2003,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,11.4,8,9.9,29,228
2003,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,X,11.1,7.9,9.6,29,221
2003,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,14.8,10.5,12.9,22,297
2003,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,13.8,9.1,11.7,24,269
2003,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6,8,A4,X,23.6,14.9,19.7,14,453
2003,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6,8,A4,N,21.8,15.3,18.9,15,357
2003,CHEVROLET,EXPRESS CARGO CNG,VAN - CARGO,6,8,A4,N,21.8,15.3,18.9,15,357
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,19.7,15.4,17.8,16,409
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,18.6,14.2,16.6,17,382
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,19,14.9,17.2,16,396
2003,CHEVROLET,H15 EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,19.9,15,17.7,16,407
2003,CHEVROLET,H15/25 EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,19.7,15.1,17.6,16,405
2003,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2003,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
2003,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.9,15,17.7,16,407
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,19,14.6,17.1,17,393
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.5,14.2,17.1,17,393
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,18.3,14.6,16.6,17,382
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,20.3,14.5,17.7,16,407
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,14.5,16.9,17,389
2003,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6,8,A4,X,19.7,15.3,17.7,16,407
2003,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,18.2,14.3,16.4,17,377
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,19.6,14.4,17.2,16,396
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,24.9,18.6,22.1,13,354
2003,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,13,9,11.2,25,258
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.5,8,10.4,27,239
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,13.7,8.8,11.5,25,265
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,A4,X,14.2,10.1,12.3,23,283
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,M5,X,13,9.3,11.3,25,260
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,17.3,12.2,15,19,345
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,16.4,10.7,13.8,20,317
