MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km)
2004,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,K1500 AVALANCHE AWD,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 AVALANCHE AWD FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,21.5,16.7,19.3,15,444
2004,CHEVROLET,K1500 AVALANCHE AWD FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.9,18.6,21.5,13,344
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,19.1,14.7,17.2,16,396
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,19.3,14.1,16.9,17,389
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,18.2,14.7,16.6,17,382
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,20.1,14.5,17.6,16,405
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.8,15.3,17.2,16,396
2004,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,21.2,16.5,19,15,437
2004,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,23.9,18.6,21.5,13,344
